ano_dados;id_votacao;sigla_bancada;orientacao;sigla_orgao;descricao
2023;2367600-45;PL;Obstrucao;PLEN;"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 275; não: 2; abstenção: 4; total: 281."
2023;2367600-45;NOVO;Obstrucao;PLEN;"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 275; não: 2; abstenção: 4; total: 281."
2023;2367600-45;BLUNIPPFDRPSDBCID...;Sim;PLEN;"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 275; não: 2; abstenção: 4; total: 281."
2023;2367600-45;BLMDBPSDREPPODE;Sim;PLEN;"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 275; não: 2; abstenção: 4; total: 281."
2023;2367600-45;MINORIA;Obstrucao;PLEN;"Aprovado, em apreciação preliminar, o Parecer da Comissão Mista de Planos, Orçamentos Públicos e Fiscalização, na parte em que manifesta opinião favorável quanto ao atendimento dos pressupostos constitucionais de relevância e urgência e de sua adequação financeira e orçamentária, nos termos do artigo 8º da Resolução nº 01, de 2002-CN. Sim: 275; não: 2; abstenção: 4; total: 281."
2023;2367600-35;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;NOVO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;BLMDBPSDREPPODE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;MINORIA;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;BLUNIPPFDRPSDBCID...;Nao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;PL;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;OPOSICAO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-35;FDRPT-PCDOB-PV;Nao;PLEN;"Rejeitado o Requerimento. Sim: 9; não: 286; abstenção: 3; total: 298."
2023;2367600-30;OPOSICAO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;MAIORIA;Nao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;BLMDBPSDREPPODE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;GOVERNO;Nao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;FDRPT-PCDOB-PV;Nao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;PL;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;MINORIA;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;BLUNIPPFDRPSDBCID...;Nao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;FDRPSOL-REDE;Nao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2367600-30;NOVO;Obstrucao;PLEN;"Rejeitado o Requerimento. Sim: 19; não: 292; abstenção: 4; total: 315."
2023;2271762-43;PSD;Nao;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;GOVERNO;Nao;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;PL;Sim;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;OPOSICAO;Sim;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;MDB;Nao;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;FDRPSOL-REDE;Nao;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;MINORIA;Sim;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;MAIORIA;Nao;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;FDRPT-PCDOB-PV;Nao;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2271762-43;REPUBLICANOS;Sim;CE;"Rejeitado o Parecer. Resultado: 13 votos ""Sim"", 19 votos ""Não"". Quórum de votação: 32 votos."
2023;2277279-53;AVANTE;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;FDRPT-PCDOB-PV;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;PP;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;MINORIA;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;PSB;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;MAIORIA;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;PL;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2277279-53;GOVERNO;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 25 votos ""Não"". Quórum de votação: 42 votos."
2023;2390384-12;UNIAO;Sim;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2390384-12;FDRPSOL-REDE;Nao;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2390384-12;MDB;Sim;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2390384-12;REPUBLICANOS;Sim;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2390384-12;PP;Liberado;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2390384-12;FDRPT-PCDOB-PV;Nao;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2390384-12;PL;Nao;CPIAMERI;"Aprovado o Relatório do Relator. Sim: 18; Não: 8; Abstenção: 0; Quórum de Votação: 26. Obstrução: 0; e Total de Votantes: 26."
2023;2139049-52;FDRPSDB-CIDADAN;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;GOVERNO;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;MAIORIA;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;FDRPT-PCDOB-PV;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;PL;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;UNIAO;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;PSD;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;PATRIOTA;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2139049-52;AVANTE;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 24 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 48 votos."
2023;2288021-113;PSD;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;FDRPT-PCDOB-PV;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;AVANTE;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;GOVERNO;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;FDRPSDB-CIDADAN;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;UNIAO;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;OPOSICAO;Nao;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;MINORIA;Nao;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-113;PL;Nao;CCJC;"Aprovado o Parecer com o seguinte resultado: 33 votos ""Sim"", 16 votos ""Não"". Quórum de votação: 49 votos."
2023;2288021-108;MINORIA;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;PSD;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;OPOSICAO;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;FDRPT-PCDOB-PV;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;GOVERNO;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;UNIAO;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;AVANTE;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;REPUBLICANOS;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;FDRPSDB-CIDADAN;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;2288021-108;PL;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 17 votos ""Sim"", 29 votos ""Não"". Quórum de votação: 46 votos."
2023;559138-191;MINORIA;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;FDRPT-PCDOB-PV;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;PP;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;FDRPSDB-CIDADAN;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;OPOSICAO;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;PL;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;PSD;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;MDB;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;GOVERNO;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;AVANTE;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;559138-191;UNIAO;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 19 votos ""Sim"", 24 votos ""Não"". Quórum de votação: 43 votos."
2023;2289552-58;PSD;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;FDRPSDB-CIDADAN;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;MINORIA;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;FDRPT-PCDOB-PV;Nao;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;OPOSICAO;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;MDB;Nao;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;UNIAO;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;GOVERNO;Nao;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;PP;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-58;PL;Sim;CCJC;"Aprovado o Parecer com o seguinte resultado: 29 votos ""Sim"", 15 votos ""Não"". Quórum de votação: 44 votos."
2023;2289552-55;MDB;Sim;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;OPOSICAO;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;MAIORIA;Sim;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;PP;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;AVANTE;Sim;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;UNIAO;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;PSD;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;MINORIA;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;PL;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;FDRPSDB-CIDADAN;Nao;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;FDRPT-PCDOB-PV;Sim;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-55;GOVERNO;Sim;CCJC;"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias e Helder Salomão, Vice-Líderes da Federação PT-PCdoB-PV. Resultado: 18 votos ""Sim"", 33 votos ""Não"". Quórum de votação: 51 votos."
2023;2289552-46;PL;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;MAIORIA;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;FDRPT-PCDOB-PV;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;MDB;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;PSD;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;AVANTE;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;PP;Nao;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
2023;2289552-46;FDRPSOL-REDE;Sim;CCJC;"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 18 votos ""Sim"", 28 votos ""Não"". Quórum de votação: 46 votos."
