Q9 - Vies ideologico dos deputados (direita / esquerda / centro)

Q9.1 - Catalogo de partidos por ideologia
 ideologia |                                  partidos                                  | qtd_partidos 
-----------+----------------------------------------------------------------------------+--------------
 centro    | AVANTE, CIDADANIA, MDB, MISSAO, PODE, PRD, PSD, PSDB, SOLIDARIEDADE, UNIAO |           10
 direita   | NOVO, PL, PP, REPUBLICANOS                                                 |            4
 esquerda  | PCDOB, PDT, PSB, PSOL, PT, PV, REDE                                        |            7
(3 rows)


Q9.1 - Lista completa partidos x ideologia
 sigla_partido | ideologia 
---------------+-----------
 AVANTE        | centro
 CIDADANIA     | centro
 MDB           | centro
 MISSAO        | centro
 PODE          | centro
 PRD           | centro
 PSD           | centro
 PSDB          | centro
 SOLIDARIEDADE | centro
 UNIAO         | centro
 NOVO          | direita
 PL            | direita
 PP            | direita
 REPUBLICANOS  | direita
 PCDOB         | esquerda
 PDT           | esquerda
 PSB           | esquerda
 PSOL          | esquerda
 PT            | esquerda
 PV            | esquerda
 REDE          | esquerda
(21 rows)


Q9.2 - Correlacao ideologia x proposicao (pct de Sim por campo)
 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia | votos_sim | votos_nao | outros | total_votos | pct_sim 
      2023 | 2190822-89  | PRL 1 CCJC => PL 267/2019                                        | esquerda  |        15 |         0 |      0 |          15 |   100.0
      2023 | 2190986-74  | PRL 1 CCJC => PL 364/2019                                        | centro    |         2 |        14 |      0 |          16 |    12.5
      2023 | 2190986-74  | PRL 1 CCJC => PL 364/2019                                        | direita   |         0 |        17 |      0 |          17 |     0.0
      2023 | 2190986-74  | PRL 1 CCJC => PL 364/2019                                        | esquerda  |        14 |         2 |      0 |          16 |    87.5
      2023 | 2191944-53  | PRL 1 CCJC => PL 756/2019                                        | centro    |         4 |         5 |      0 |           9 |    44.4
      2023 | 2191944-53  | PRL 1 CCJC => PL 756/2019                                        | direita   |        16 |         5 |      0 |          21 |    76.2
      2023 | 2191944-53  | PRL 1 CCJC => PL 756/2019                                        | esquerda  |         0 |        14 |      0 |          14 |     0.0
      2023 | 2192901-54  | PRL 1 CSPCCO => PL 1072/2019                                     | centro    |         8 |         4 |      0 |          12 |    66.7
      2023 | 2192901-54  | PRL 1 CSPCCO => PL 1072/2019                                     | direita   |         6 |         9 |      0 |          15 |    40.0
      2023 | 2192901-54  | PRL 1 CSPCCO => PL 1072/2019                                     | esquerda  |         1 |         0 |      0 |           1 |   100.0
      2023 | 2193787-58  | PRL 1 CCJC => PLP 58/2019                                        | centro    |         3 |        10 |      0 |          13 |    23.1
      2023 | 2193787-58  | PRL 1 CCJC => PLP 58/2019                                        | direita   |         7 |         8 |      0 |          15 |    46.7
      2023 | 2193787-58  | PRL 1 CCJC => PLP 58/2019                                        | esquerda  |         0 |        13 |      0 |          13 |     0.0
      2023 | 2194442-74  | REQ 2300/2020                                                    | centro    |         3 |       146 |      0 |         149 |     2.0
      2023 | 2194442-74  | REQ 2300/2020                                                    | direita   |         4 |       154 |      1 |         159 |     2.5
      2023 | 2194442-74  | REQ 2300/2020                                                    | esquerda  |        56 |        44 |      1 |         101 |    55.4
      2023 | 2195634-67  | PRL 1 CASP => PL 1791/2019                                       | centro    |         2 |         1 |      0 |           3 |    66.7
      2023 | 2195634-67  | PRL 1 CASP => PL 1791/2019                                       | direita   |         2 |         0 |      0 |           2 |   100.0
      2023 | 2195634-67  | PRL 1 CASP => PL 1791/2019                                       | esquerda  |         0 |         7 |      0 |           7 |     0.0
      2023 | 2196486-105 | PRL 1 CCJC => PL 1970/2019                                       | centro    |         1 |         9 |      0 |          10 |    10.0
      2023 | 2196486-105 | PRL 1 CCJC => PL 1970/2019                                       | direita   |        13 |         9 |      0 |          22 |    59.1
      2023 | 2196486-105 | PRL 1 CCJC => PL 1970/2019                                       | esquerda  |         0 |        13 |      0 |          13 |     0.0
      2023 | 2196486-79  | PRL 1 CCJC => PL 1970/2019                                       | centro    |         4 |        11 |      1 |          16 |    25.0
      2023 | 2196486-79  | PRL 1 CCJC => PL 1970/2019                                       | direita   |         7 |         6 |      0 |          13 |    53.8
      2023 | 2196486-79  | PRL 1 CCJC => PL 1970/2019                                       | esquerda  |         0 |        15 |      0 |          15 |     0.0
      2023 | 2196486-92  | PRL 1 CCJC => PL 1970/2019                                       | centro    |         3 |        14 |      0 |          17 |    17.6
      2023 | 2196486-92  | PRL 1 CCJC => PL 1970/2019                                       | direita   |        14 |         8 |      0 |          22 |    63.6
      2023 | 2196486-92  | PRL 1 CCJC => PL 1970/2019                                       | esquerda  |         0 |        10 |      0 |          10 |     0.0
      2023 | 2196833-307 | REQ 1406/2019 => PEC 293/2004                                    | centro    |        45 |       116 |      0 |         161 |    28.0
      2023 | 2196833-307 | REQ 1406/2019 => PEC 293/2004                                    | direita   |       100 |        66 |      1 |         167 |    59.9
      2023 | 2196833-307 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |         1 |       116 |      1 |         118 |     0.8
      2023 | 2196833-323 | REQ 1406/2019 => PEC 293/2004                                    | centro    |        34 |       148 |      0 |         182 |    18.7
      2023 | 2196833-323 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        96 |        83 |      1 |         180 |    53.3
      2023 | 2196833-323 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |         1 |       121 |      4 |         126 |     0.8
      2023 | 2196833-326 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       159 |        26 |      0 |         185 |    85.9
      2023 | 2196833-326 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        97 |        89 |      0 |         186 |    52.2
      2023 | 2196833-326 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       121 |         1 |      3 |         125 |    96.8
      2023 | 2196833-328 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       158 |        23 |      1 |         182 |    86.8
      2023 | 2196833-328 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        97 |        86 |      0 |         183 |    53.0
      2023 | 2196833-328 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       119 |         3 |      0 |         122 |    97.5
      2023 | 2196833-331 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       138 |        42 |      0 |         180 |    76.7
      2023 | 2196833-331 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        51 |       126 |      1 |         178 |    28.7
      2023 | 2196833-331 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       122 |         1 |      0 |         123 |    99.2
      2023 | 2196833-349 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       163 |        20 |      1 |         184 |    88.6
      2023 | 2196833-349 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        97 |        86 |      0 |         183 |    53.0
      2023 | 2196833-349 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       125 |         0 |      0 |         125 |   100.0
      2023 | 2196833-353 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       159 |        22 |      0 |         181 |    87.8
      2023 | 2196833-353 | REQ 1406/2019 => PEC 293/2004                                    | direita   |       101 |        81 |      1 |         183 |    55.2
      2023 | 2196833-353 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       113 |        13 |      0 |         126 |    89.7
      2023 | 2196833-356 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       155 |        25 |      0 |         180 |    86.1
      2023 | 2196833-356 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        98 |        78 |      1 |         177 |    55.4
      2023 | 2196833-356 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       123 |         0 |      1 |         124 |    99.2
      2023 | 2196833-359 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       161 |        24 |      0 |         185 |    87.0
      2023 | 2196833-359 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        93 |        87 |      0 |         180 |    51.7
      2023 | 2196833-359 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       121 |         1 |      2 |         124 |    97.6
      2023 | 2196833-362 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       156 |        25 |      1 |         182 |    85.7
      2023 | 2196833-362 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        62 |       119 |      0 |         181 |    34.3
      2023 | 2196833-362 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       122 |         1 |      1 |         124 |    98.4
      2023 | 2196833-365 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       177 |         2 |      0 |         179 |    98.9
      2023 | 2196833-365 | REQ 1406/2019 => PEC 293/2004                                    | direita   |       178 |         1 |      2 |         181 |    98.3
      2023 | 2196833-365 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       100 |        21 |      1 |         122 |    82.0
      2023 | 2196833-373 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       157 |        23 |      0 |         180 |    87.2
      2023 | 2196833-373 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        95 |        87 |      0 |         182 |    52.2
      2023 | 2196833-373 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       119 |         1 |      3 |         123 |    96.7
      2023 | 2196833-380 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       157 |         4 |      0 |         161 |    97.5
      2023 | 2196833-380 | REQ 1406/2019 => PEC 293/2004                                    | direita   |       165 |         9 |      1 |         175 |    94.3
      2023 | 2196833-380 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |        95 |        24 |      0 |         119 |    79.8
      2023 | 2196833-386 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       130 |        39 |      0 |         169 |    76.9
      2023 | 2196833-386 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        78 |        92 |      0 |         170 |    45.9
      2023 | 2196833-386 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       122 |         0 |      0 |         122 |   100.0
      2023 | 2196833-390 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       139 |        40 |      1 |         180 |    77.2
      2023 | 2196833-390 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        82 |        41 |     37 |         160 |    51.3
      2023 | 2196833-390 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       123 |         2 |      0 |         125 |    98.4
      2023 | 2196833-392 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       157 |        11 |      1 |         169 |    92.9
      2023 | 2196833-392 | REQ 1406/2019 => PEC 293/2004                                    | direita   |        91 |        17 |     39 |         147 |    61.9
      2023 | 2196833-392 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |       116 |         0 |      0 |         116 |   100.0
      2023 | 2196833-395 | REQ 1406/2019 => PEC 293/2004                                    | centro    |       115 |        67 |      0 |         182 |    63.2
      2023 | 2196833-395 | REQ 1406/2019 => PEC 293/2004                                    | direita   |       101 |        63 |     13 |         177 |    57.1
      2023 | 2196833-395 | REQ 1406/2019 => PEC 293/2004                                    | esquerda  |        85 |        35 |      0 |         120 |    70.8
      2023 | 2205254-76  | REQ 1141/2023                                                    | centro    |       120 |         7 |      0 |         127 |    94.5
      2023 | 2205254-76  | REQ 1141/2023                                                    | direita   |       123 |        10 |      2 |         135 |    91.1
      2023 | 2205254-76  | REQ 1141/2023                                                    | esquerda  |        99 |         1 |      0 |         100 |    99.0
      2023 | 2210127-55  | PRL 1 CCJC => PL 3811/2019                                       | centro    |         0 |        14 |      0 |          14 |     0.0
      2023 | 2210127-55  | PRL 1 CCJC => PL 3811/2019                                       | direita   |         1 |        12 |      1 |          14 |     7.1
      2023 | 2210127-55  | PRL 1 CCJC => PL 3811/2019                                       | esquerda  |         0 |        15 |      0 |          15 |     0.0
      2023 | 2210127-60  | PRL 1 CCJC => PL 3811/2019                                       | centro    |         0 |        11 |      0 |          11 |     0.0
      2023 | 2210127-60  | PRL 1 CCJC => PL 3811/2019                                       | direita   |         0 |        10 |      0 |          10 |     0.0
      2023 | 2210127-60  | PRL 1 CCJC => PL 3811/2019                                       | esquerda  |         0 |        13 |      0 |          13 |     0.0
      2023 | 2215268-40  | PRL 1 CCJC => PL 4503/2019                                       | centro    |         2 |        13 |      0 |          15 |    13.3
      2023 | 2215268-40  | PRL 1 CCJC => PL 4503/2019                                       | direita   |         7 |         6 |      0 |          13 |    53.8
      2023 | 2215268-40  | PRL 1 CCJC => PL 4503/2019                                       | esquerda  |         1 |         8 |      0 |           9 |    11.1
      2023 | 2218538-8   | REQ 2315/2019                                                    | centro    |       155 |         0 |      0 |         155 |   100.0
      2023 | 2218538-8   | REQ 2315/2019                                                    | direita   |       157 |         1 |      1 |         159 |    98.7
      2023 | 2218538-8   | REQ 2315/2019                                                    | esquerda  |        93 |         1 |     12 |         106 |    87.7
      2023 | 2224999-104 | REQ 2847/2021                                                    | centro    |        44 |        97 |      0 |         141 |    31.2
      2023 | 2224999-104 | REQ 2847/2021                                                    | direita   |        10 |        69 |     59 |         138 |     7.2
