comunidade | id_deputado |                                nome | sigla_partido | sigla_uf | votacoes_validas | qtd_conexoes | grau_ponderado
-----------+-------------+-------------------------------------+---------------+----------+------------------+--------------+---------------
         2 |      204378 |                 Coronel Chrisóstomo |            PL |       RO |              878 |          142 |       108.8949
         2 |      220666 |                       Coronel Meira |            PL |       PE |              975 |          145 |       108.5960
         2 |      204411 |                       Filipe Barros |            PL |       PR |              621 |          145 |       108.5922
         2 |      220673 |                    Delegado Caveira |            PL |       PA |              881 |          141 |       108.4671
         2 |      204449 |                      Nelson Barbudo |          PODE |       MT |              318 |          138 |       108.3922
         2 |      220657 |                     André Fernandes |            PL |       CE |              768 |          143 |       108.3099
         2 |      160601 |                 Pr. Marco Feliciano |            PL |       SP |              851 |          142 |       108.2572
         2 |      220693 |                        Roberta Roma |            PL |       BA |              747 |          142 |       108.1857
         2 |      204479 |                           Nicoletti |         UNIAO |       RR |              910 |          144 |       108.1130
         2 |      220568 |                       Gustavo Gayer |            PL |       GO |              897 |          139 |       107.9992
         2 |      160642 |                       Pastor Eurico |            PL |       PE |              831 |          145 |       107.9057
         2 |      178985 |                     Miguel Lombardi |            PL |       SP |              900 |          143 |       107.8454
         2 |       74585 |                     Lincoln Portela |            PL |       MG |              820 |          142 |       107.4764
         2 |      204416 |                           Sanderson |            PL |       RS |              916 |          140 |       107.1464
         2 |      220547 |                       Marcos Pollon |            PL |       MS |              973 |          139 |       106.8888
         2 |       73692 |                         Osmar Terra |            PL |       RS |              830 |          140 |       106.5976
         2 |      221328 |                     Adilson Barroso |            PL |       SP |              843 |          143 |       106.5727
         2 |      220655 |                         Mario Frias |            PL |       SP |              756 |          137 |       106.4845
         2 |      220665 |                     Clarissa Tércio |            PP |       PE |              881 |          142 |       106.4811
         2 |      220550 |                     Mauricio Marcon |            PL |       RS |             1055 |          139 |       106.3045
         2 |      133810 |                      Marcelo Moraes |            PL |       RS |              799 |          138 |       106.2600
         2 |      161440 |                             Pezenti |           MDB |       SC |              995 |          142 |       106.2351
         2 |      160673 |                     Giovani Cherini |            PL |       RS |              899 |          142 |       106.1985
         2 |      220557 |                     Daniela Reinehr |            PL |       SC |              865 |          142 |       106.0687
         2 |      204520 |                        Junio Amaral |            PL |       MG |              806 |          141 |       105.9405
         2 |      209787 |                    Nikolas Ferreira |            PL |       MG |              959 |          137 |       105.8391
         2 |      178829 |                     Capitão Augusto |            PL |       SP |              919 |          144 |       105.8343
         2 |      220558 |                           Zé Trovão |            PL |       SC |              905 |          140 |       105.5278
